Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,15,0.2351034,0.145551,0.099687,0.0949851,0.0809991,0,0.0680799,0.1052709,0.1103004,0.2488101,0.4493244,0.6489126,0.6536229,0,0,0,0,2.1,2.0093955,0.9961707,1.1157405,1.9876248,1.9960542,2.033535
2010,7,16,2.0135115,2.0533191,1.9604823,1.7210844,1.644027,1.3368033,0.4799067,0.8219253,1.0483095,1.6663731,1.7076171,1.6540524,1.6271556,1.7557281,1.842897,1.8432246,1.8207819,1.9170333,1.9721163,1.9854996,2.0354985,2.0046285,1.717527,1.6841706
2010,7,17,1.8032406,1.8099648,1.979313,1.9927404,1.980888,1.9074489,1.6552956,1.7281257,1.5940974,1.5474627,1.4761236,1.6154187,1.8948846,1.7563455,1.444086,1.1434605,0.7590954,0.6752361,0.6594714,0.5343702,0.7251405,0.9162699,0.9359637,1.3228425
2010,7,18,1.6570302,2.0155044,2.0715534,2.0688402,2.0740167,2.0670657,1.9689138,1.9628469,2.0047608,2.0416494,2.0704761,2.080995,2.0900481,2.0909511,2.0896134,2.0885508,2.0908713,2.0909259,2.0924001,2.0942082,2.0948445,2.0965308,2.0967156,2.0979231
2010,7,19,2.0988723,2.0990067,2.0984397,2.0937651,2.0818812,1.9766166,1.9037277,1.7565513,1.7795925,1.866858,1.921248,1.984542,2.046198,2.0690208,2.0682207,2.0521935,2.0640627,2.0622693,2.0900481,2.0905983,2.0825847,2.0607615,1.9279281,1.7828937
2010,7,20,1.6870077,1.970346,1.9871544,2.0204331,2.0259351,1.7421285,1.0297287,1.009155,1.7817324,2.0539218,2.0532519,2.007138,1.865955,1.9056597,1.815681,1.0225173,1.107078,1.1330655,1.6330797,2.0161575,1.9478886,2.0138769,2.0374074,1.5813021
2010,7,21,1.6729272,1.1081175,1.6330797,2.0229321,1.4093856,1.7967642,1.145193,0.7876953,0.5084163,1.644279,1.121631,0.3217116,0.4020513,0.2152584,0.4187715,0.3338706,0.2611644,0.2391522,0.8219253,0.5756751,0.3397695,0.1575294,0.109788,0
2010,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0.2037063,0.3372999,0.9056523,1.3794543,1.3988247,1.0225173,1.0655589,0.8321124,0.6406575,0.5947074,0.3785796,0.5389545
2010,7,23,1.1500419,1.7657157,1.7876985,1.5796536,1.367079,1.1337585,0.5343702,0.7352625,0.8558928,0.8740893,0.7970424,0.855246,0.7814982,0.7275156,0.6115284,0.6423018,0.5467413,0.5653221,0.4915155,0.5001381,0.5375034,0.6099366,0.7275156,1.5738618
2010,7,24,1.7830869,1.9441359,1.9194525,1.9533654,1.981791,1.6545501,1.2669426,1.9427604,2.0160987,1.9489176,1.9638759,1.9883241,1.9000737,1.8705876,1.8831708,1.813014,1.6082892,1.561602,1.5894921,1.2293862,1.2256125,1.1942973,0.2581845,0.1522836
2010,7,25,0.670425,0.7655025,0.6589128,1.8056178,1.8506271,1.4151186,1.5657999,1.4602014,1.872654,0.9393153,0.597576,0.3933426,0.2004261,0.0639093,0,0,0.076923,0,0.0655998,0.1290177,0.2769543,0.3274215,0.3540663,0.5015115
2010,7,26,0.6267849,0.5100396,0.8636712,1.2859182,1.5002232,1.1860149,0.3210837,0,0,0,0,0.0952812,0.0952812,0.0726705,0.119952,0.0915894,0.080577,0,0,0.1965978,0.3836931,0.2574138,0.2694888,0.3040653
